fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0118480,Stargate SG-1,"A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates.",103570,8.4,TV-14,"Action,Adventure,Drama","shared universe,1990s,2000s,20th century,21st century",0,1997-07-27,"Richard Dean Anderson,Michael Shanks,Amanda Tapping",,https://m.media-amazon.com/images/M/MV5BMTc3MjEwMTc5N15BMl5BanBnXkFtZTcwNzQ2NjQ4NA@@._V1_.jpg
0255798,The Animal,"After receiving organ transplants from various animal donors, a man finds himself taking on the traits of those animals.",64923,4.8,PG-13,"Comedy,Sci-Fi","overweight,camera focus on female butt,high concept comedy,spanking,buttocks",5040,2001-06-01,"Rob Schneider,Colleen Haskell,John C. McGinley",Luke Greenfield,https://m.media-amazon.com/images/M/MV5BZDc4MjZhNDMtMmZhOS00ZmQ4LTk4YzAtN2Q1Njc5ZGM5MzMyXkEyXkFqcGc@._V1_.jpg
1464580,Stake Land,"In a world of vampires, an expert vampire hunter and his young protégé travel toward sanctuary.",44706,6.4,R,"Drama,Horror,Sci-Fi","road movie,post apocalypse,vampire,canada,vampire hunter",5880,2011-06-17,"Connor Paolo,Nick Damici,Kelly McGillis",Jim Mickle,https://m.media-amazon.com/images/M/MV5BMTg4NTYwNDc0MF5BMl5BanBnXkFtZTcwNDg1NzM5NA@@._V1_.jpg
2402101,Dark Places,"Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that...",48567,6.2,R,"Crime,Drama,Mystery","private investigator,farm,murder of mother,sex,nonlinear timeline",6780,2015-09-11,"Charlize Theron,Nicholas Hoult,Christina Hendricks",Gilles Paquet-Brenner,https://m.media-amazon.com/images/M/MV5BMTY1NTM4ODYzM15BMl5BanBnXkFtZTgwNTY2NDIwNjE@._V1_.jpg
13223398,Beast,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the savanna has but one apex predator.,44711,5.6,C16,"Action,Adventure,Drama","survival adventure,lion,game reserve,one word title,south africa",5580,2022-08-19,"Liyabuya Gongo,Martin Munro,Daniel Hadebe",Baltasar Kormákur,https://m.media-amazon.com/images/M/MV5BNDQ5ZDA4NWItYWQyOS00MjE2LTk3ODktYTQzNmY5NGVhOWFjXkEyXkFqcGc@._V1_.jpg
12749596,Host,"Six friends hire a medium to hold a seance via Zoom during lockdown, but they get far more than they bargained for as things quickly go wrong.",43057,6.5,C18,"Horror,Mystery","paranormal entity,computer screen,fear,found footage,quarantine",3420,2021-01-08,"Haley Bishop,Jemma Moore,Emma Louise Webb",Rob Savage,https://m.media-amazon.com/images/M/MV5BNzNmNDY4ODUtOTRhMi00MGI5LWI2NTItYzdlMGM2ZDEwOGZiXkEyXkFqcGc@._V1_.jpg
5516328,Ghost Stories,"After receiving a file with details of three unexplained cases of apparitions, skeptical professor Phillip Goodman embarks on a terrifying trip.",38105,6.4,Not Rated,"Drama,Horror,Mystery","violence,ghost,professor,based on play,anti semitism",5880,2018-05-04,"Samuel Bottomley,Deborah Wastell,Amy Doyle","Jeremy Dyson,Andy Nyman",https://m.media-amazon.com/images/M/MV5BY2VmMzFmZjgtOTUzZC00NDUxLTkwOGYtZjA1OTZlYjE5ZDdjXkEyXkFqcGc@._V1_.jpg
2576852,Kaguya-hime no monogatari,"Kaguya is a beautiful young woman coveted by five nobles. To try to avoid marrying a stranger she doesn't love, she sends her suitors on seemingly impossible tasks. But she will have to face her fate and punishment for her choices.",56606,8,PG,"Animation,Drama,Family","studio ghibli,female protagonist,japan,anime,character name in title",8220,2013-11-23,"Chloë Grace Moretz,James Caan,Mary Steenburgen",Isao Takahata,https://m.media-amazon.com/images/M/MV5BODY3YTZiNTYtYzllMy00Yzk0LWJiMTEtZTQxMTAzMjdkYTcxXkEyXkFqcGc@._V1_.jpg
4477536,Fifty Shades Freed,"Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.",76948,4.5,R,"Drama,Mystery,Romance","sex scene,wedding ceremony,bondage,car chase,unplanned pregnancy",6300,2018-02-14,"Dakota Johnson,Jamie Dornan,Eric Johnson",James Foley,https://m.media-amazon.com/images/M/MV5BMTYxOTQ1MzI0Nl5BMl5BanBnXkFtZTgwMzgwMzIxNDM@._V1_.jpg
0220880,Courage the Cowardly Dog,"The offbeat adventures of Courage, a cowardly dog who must overcome his own fears to heroically defend his unknowing farmer owners from all kinds of dangers, paranormal events and menaces that appear around their land.",53022,8.3,TV-Y7,"Animation,Adventure,Comedy","paranormal phenomenon,absurdism,cartoon network,supernatural power,courage the cowardly dog character",0,1999-11-12,"Marty Grabstein,Thea White,Peter Fernandez",,https://m.media-amazon.com/images/M/MV5BMzdiMWI4OGMtZDc2MC00NDllLTgyMWUtN2ZmZjVlYWFkYjQxXkEyXkFqcGc@._V1_.jpg
4761916,Unfriended: Dark Web,A teen comes into possession of a new laptop and soon discovers that the previous owner is not only watching him but will also do anything to get it back.,40012,6,R,"Horror,Mystery,Thriller","dark web,webcam,sign language,hacking,characters murdered one by one",5520,2018-07-20,"Colin Woodell,Stephanie Nogueras,Betty Gabriel",Stephen Susco,https://m.media-amazon.com/images/M/MV5BNmYxNGZjY2ItOTg5YS00NzM0LWIxZjktMDFmOWM1MGZhOTNkXkEyXkFqcGc@._V1_.jpg
0089374,Ging chaat goo si,A virtuous Hong Kong Police Officer must clear his good name when the drug lord he is after frames him for the murder of a dirty cop.,43481,7.5,PG-13,"Action,Comedy,Crime","martial arts,first of series,bloopers during end credits,hong kong police,undercover",6000,1985-12-14,"Jackie Chan,Maggie Cheung,Brigitte Lin","Jackie Chan,Chi-Hwa Chen",https://m.media-amazon.com/images/M/MV5BZTMxMWUxNjctOGNiOC00MzRkLWI1NjktZWUzOGJiZTM2ZDg1XkEyXkFqcGc@._V1_.jpg
0080360,Altered States,A psycho-physiologist experiments with drugs and a sensory-deprivation tank and has visions he believes are genetic memories.,39663,6.9,R,"Horror,Sci-Fi,Thriller","isolation tank,hallucination,drugs,drug,scientist",6120,1980-12-25,"William Hurt,Blair Brown,Bob Balaban",Ken Russell,https://m.media-amazon.com/images/M/MV5BMjA3ZmU3ZjEtMmJkNC00MzZjLWEzZTEtZDdmN2Y3OWJhMmFjXkEyXkFqcGc@._V1_.jpg
0413895,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",47542,6.3,P,"Adventure,Comedy,Family","pig and spider friendship,snow adventure,cgi,family relationships,live action adaptation",5820,2006-12-07,"Dakota Fanning,Julia Roberts,Oprah Winfrey",Gary Winick,https://m.media-amazon.com/images/M/MV5BMTQ5MTUzMTAzMl5BMl5BanBnXkFtZTcwNTE0NTcyMw@@._V1_.jpg
6791096,I Feel Pretty,"A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never ...",58191,5.7,PG-13,"Comedy,Romance","delusional woman,confidence,delusion,low self esteem,self esteem",6600,2018-08-31,"Amy Schumer,Michelle Williams,Emily Ratajkowski","Abby Kohn,Marc Silverstein",https://m.media-amazon.com/images/M/MV5BZjkwNjllYjMtNGZjNC00NjA4LTgzNGItMWE4NTI1NzY4N2QzXkEyXkFqcGc@._V1_.jpg
0090967,Down by Law,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",56378,7.6,R,"Comedy,Crime,Drama","swamp,pimp,escape from prison,language barrier,disc jockey",6420,1986-09-25,"Tom Waits,John Lurie,Roberto Benigni",Jim Jarmusch,https://m.media-amazon.com/images/M/MV5BNjAxNDRhM2UtYTRkNS00YzlkLTkxZDMtYzg4MDAyZGQwM2Q4XkEyXkFqcGc@._V1_.jpg
0091867,A Room with a View,"Lucy Honeychurch shares a brief romance with George Emerson in Florence. Yet as she tries to move on with her life and look for marriage elsewhere, can she truly forget the events of that summer?",49341,7.2,Not Rated,"Drama,Romance","self discovery,piano,title spoken by character,pubic hair,male pubic hair",7020,1986-04-11,"Maggie Smith,Helena Bonham Carter,Denholm Elliott",James Ivory,https://m.media-amazon.com/images/M/MV5BOTkwNTZhMWUtOTNmZC00NmE0LWExOGItMzJiNzEyNWNmODI1XkEyXkFqcGc@._V1_.jpg
0086984,Body Double,A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,40869,6.8,R,"Crime,Drama,Mystery","peeping tom,porn actress,erotic thriller,female rear nudity,female frontal nudity",6840,1984-10-26,"Craig Wasson,Melanie Griffith,Gregg Henry",Brian De Palma,https://m.media-amazon.com/images/M/MV5BYjhkM2Q4MWUtOGY1OC00MDgxLTgxYzMtMjdhOTdlNDUxYzlhXkEyXkFqcGc@._V1_.jpg
0053502,The Flintstones,"The misadventures of two modern-day Stone Age families, the Flintstones and the Rubbles.",42217,7.5,TV-G,"Animation,Adventure,Comedy","housewife,male breadwinner,barefoot woman,friendship,husband wife relationship",0,1960-05-01,"Alan Reed,Mel Blanc,Jean Vander Pyl",,https://m.media-amazon.com/images/M/MV5BOWM1ZWE0MTMtY2UyYi00ZTVlLTg0MmItYTVmYTk3Mzk4YzJjXkEyXkFqcGc@._V1_.jpg
1424432,Senna,"A documentary on Brazilian Formula One racing driver Ayrton Senna, who won the F1 world championship three times before his death at age 34.",78900,8.5,PG-13,"Documentary,Biography,Sport","speed,crash helmet,brazilian abroad,motor sports,formula one",6360,2011-05-25,"Ayrton Senna,Reginaldo Leme,John Bisignano",Asif Kapadia,https://m.media-amazon.com/images/M/MV5BMTc5MTUzOTAxMl5BMl5BanBnXkFtZTcwODQzMjg3NA@@._V1_.jpg
0107050,Grumpy Old Men,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.,54860,7,PG-13,"Comedy,Drama,Romance","old man,feud,old age,neighbor neighbor relationship,widow",6180,1993-12-25,"Jack Lemmon,Walter Matthau,Ann-Margret",Donald Petrie,https://m.media-amazon.com/images/M/MV5BMzM1YjNiNDYtODRiOC00ZWM2LTk1MTItNjI5MjA5ZjEwYjAzXkEyXkFqcGc@._V1_.jpg
11024272,The Babysitter: Killer Queen,"Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.",53882,5.8,C18,"Comedy,Horror","teenage boy,houseboat,cult,deal with the devil,virgin sacrifice",6060,2020-09-10,"Judah Lewis,Samara Weaving,Jenna Ortega",McG,https://m.media-amazon.com/images/M/MV5BODk1ZmQ4ODItZjcwZi00MTUxLWE1YWMtMDY2NWJhNzJjMGEyXkEyXkFqcGc@._V1_.jpg
2223990,Draft Day,"At the NFL Draft, General Manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with N...",68691,6.8,PG-13,"Drama,Sport","national football league,smartphone,chevrolet,chevrolet camaro,gatorade",6600,2014-06-27,"Kevin Costner,Chadwick Boseman,Jennifer Garner",Ivan Reitman,https://m.media-amazon.com/images/M/MV5BMjAyOTMxMjA3Nl5BMl5BanBnXkFtZTgwMTMwNjQ4MDE@._V1_.jpg
0356470,A Cinderella Story,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",96168,5.9,PG,"Comedy,Family,Romance","secret admirer,kiss,teen comedy,evil stepmother,belief in yourself",5700,2004-07-16,"Hilary Duff,Chad Michael Murray,Jennifer Coolidge",Mark Rosman,https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@._V1_.jpg
2403776,Shadow and Bone,Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.,118611,7.5,TV-14,"Action,Adventure,Drama","magic,power,young woman,soldier,gay man",0,2021-04-23,"Jessie Mei Li,Ben Barnes,Archie Renaux",,https://m.media-amazon.com/images/M/MV5BZWM1NTJiNzUtYTJlYy00NWYyLTliNjUtN2FjNzdkOWQxNWRjXkEyXkFqcGc@._V1_.jpg
0369735,Monster-in-Law,"Charlotte's love life is reduced to an endless string of disastrous blind dates--until she meets the perfect man, Kevin. Unfortunately, his merciless mother will do anything to destroy their relationship.",66636,5.6,PG-13,"Comedy,Romance","adult son,bubble bath,fiance fiancee relationship,mother in law,wedding day",6060,2005-05-13,"Jennifer Lopez,Michael Vartan,Jane Fonda",Robert Luketic,https://m.media-amazon.com/images/M/MV5BNzFiNjJlZjUtZWRmNi00YjI2LTg1ZmEtODQ0ZjMxMDFiOWNkXkEyXkFqcGc@._V1_.jpg
2231253,Wild Card,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing.",61379,5.6,R,"Action,Crime,Drama","female frontal nudity,female nudity,gang rape,penis cut,brutality",5520,2015-01-30,"Jason Statham,Michael Angarano,Dominik Garcia",Simon West,https://m.media-amazon.com/images/M/MV5BMjAyNjkyOTgzNF5BMl5BanBnXkFtZTgwMTk0MDc2MzE@._V1_.jpg
0110997,The River Wild,Rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.,51877,6.5,PG-13,"Adventure,Crime,Thriller","rafting,criminal,estranged husband,gang,revolver",6660,1994-09-30,"Meryl Streep,Kevin Bacon,David Strathairn",Curtis Hanson,https://m.media-amazon.com/images/M/MV5BMDYzNzEyYWYtZWNkYy00ZjVjLWI2ZjMtMjFjNGU3ZTZiNWQ0XkEyXkFqcGc@._V1_.jpg
4827558,High Life,A father and his daughter struggle to survive in deep space where they live in isolation.,42641,5.7,R,"Drama,Horror,Sci-Fi","outer space,spaceship,sex machine,astronaut,baby",6780,2018-11-07,"Robert Pattinson,Juliette Binoche,André 3000",Claire Denis,https://m.media-amazon.com/images/M/MV5BNDRhYjdiMDEtN2UzZC00ZGQyLTk3OTQtMTFkZGQ0YmM5NDk4XkEyXkFqcGc@._V1_.jpg
1327194,The Lucky One,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,115373,6.4,PG-13,"Drama,Mystery,Romance","arrogance,disarming someone,blonde,loss of loved one,father figure",6060,2012-08-17,"Zac Efron,Taylor Schilling,Blythe Danner",Scott Hicks,https://m.media-amazon.com/images/M/MV5BMTg5NDk3MjAzMF5BMl5BanBnXkFtZTcwMjUyNzExNw@@._V1_.jpg
0082509,Heavy Metal,A glowing green orb that embodies ultimate evil terrorizes a young girl with an anthology of bizarre and fantastic stories.,39220,6.6,R,"Animation,Adventure,Fantasy","heavy metal,adult animation,anthology,animated nudity,violence",5160,1981-08-07,"Richard Romanus,John Candy,Joe Flaherty","Gerald Potterton,John Bruno,John Halas",https://m.media-amazon.com/images/M/MV5BMjRkYWE1ZDUtYjg4Ny00YjAwLWJlZDQtZGU4MWE3ZmNmNjdmXkEyXkFqcGc@._V1_.jpg
0175058,The Powerpuff Girls,"Three super-powered little girls constantly save the world (or at least the city of Townsville) from monsters, would-be conquerers and a few other gross things.",49452,7.3,P,"Animation,Action,Adventure","female protagonist,female trio,father daughter relationship,sister sister relationship,anthropomorphic chimpanzee",0,1998-11-18,"Cathy Cavadini,Elizabeth Daily,Tara Strong",,https://m.media-amazon.com/images/M/MV5BNWMyNWY2M2QtNDNjNS00YzY3LWJkMWYtMzdhNmE4OGRhZTBmXkEyXkFqcGc@._V1_.jpg
0369702,Mar adentro,"The factual story of Spaniard Ramon Sampedro, who fought a 28-year campaign in favor of euthanasia and his own right to die.",86278,8,PG-13,"Biography,Drama","euthanasia,dignity,right to die,quadriplegic,social commentary",7560,2004-09-03,"Javier Bardem,Belén Rueda,Lola Dueñas",Alejandro Amenábar,https://m.media-amazon.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_.jpg
0095253,The Great Outdoors,A Chicago man and his family go camping with his obnoxious brother-in-law.,52922,6.6,PG,Comedy,"bear,husband wife relationship,brother in law brother in law relationship,teenage boy,raccoon",5460,1988-06-17,"Dan Aykroyd,John Candy,Stephanie Faracy",Howard Deutch,https://m.media-amazon.com/images/M/MV5BMjhmMWQ5YmItMWNkZi00YzMzLWFjMDctMWJjYjFhZWU3NDhjXkEyXkFqcGc@._V1_.jpg
0085809,Koyaanisqatsi,"A collection of expertly photographed phenomena with no conventional plot. The footage focuses on the relationship between nature, humanity, and technology.",42644,8.2,Not Rated,"Documentary,Music","experimental film,time lapse photography,nature documentary,demolition,airplane",5160,1983-08-24,"Edward Asner,Pat Benatar,Jerry Brown",Godfrey Reggio,https://m.media-amazon.com/images/M/MV5BZWI2OWRmMGQtYmIxNS00MjgxLWIyMjUtMGY4NmQ2OWQyMmMwXkEyXkFqcGc@._V1_.jpg
3860916,Cargo,"After an epidemic spreads all over Australia, a father searches for someone willing to protect his daughter.",49487,6.3,TV-MA,"Drama,Horror,Sci-Fi","boat,zombie,australian aborigine,australian zombies,virus",6300,2018-05-17,"Simone Landers,Martin Freeman,Marlee Jane McPherson-Dobbins","Ben Howling,Yolanda Ramke",https://m.media-amazon.com/images/M/MV5BNTE2MTg0NWQtNDgxZS00NWUxLWEyMzYtNDNjMzQwNzVhMGZhXkEyXkFqcGc@._V1_.jpg
12888462,My Octopus Teacher,"A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.",66172,8.1,TV-G,"Documentary,Drama","octopus,animal intelligence,underwater world,human animal friendship,depression",5100,2020-09-07,"Craig Foster,Tom Foster","Pippa Ehrlich,James Reed",https://m.media-amazon.com/images/M/MV5BYWU5OGMxYjktMWY5Ny00NDJhLTgwMDktNjVmMTExZGIyODljXkEyXkFqcGc@._V1_.jpg
0327679,Ella Enchanted,"Ella is under a spell to be constantly obedient, a fact she must hide from her new stepfamily in order to protect the prince of the land, her friend for whom she's falling.",76939,6.3,P,"Comedy,Family,Fantasy","fairy,obedience,prince,curse,racism",5760,2004-04-09,"Anne Hathaway,Hugh Dancy,Cary Elwes",Tommy O'Haver,https://m.media-amazon.com/images/M/MV5BMDhiYWE2YTQtYjgzNy00ZjlmLWFiZTctODBkNGIxZTJjOGNlXkEyXkFqcGc@._V1_.jpg
0066817,Bedknobs and Broomsticks,"An apprentice witch, three kids, and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.",41546,7.1,G,"Animation,Adventure,Comedy","1940s,underwater scene,magic,witch,witchcraft",7020,1971-12-13,"Angela Lansbury,David Tomlinson,Roddy McDowall","Robert Stevenson,Ward Kimball",https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_.jpg
2891174,99 Homes,A recently unemployed single father struggles to get back his foreclosed home by working for the real estate broker who is the source of his frustration.,39226,7.1,R,"Crime,Drama","theft,promise,neighborhood,breaking a window,illegal activity",6720,2015-10-09,"Andrew Garfield,Michael Shannon,Laura Dern",Ramin Bahrani,https://m.media-amazon.com/images/M/MV5BMTgyODExMDc0M15BMl5BanBnXkFtZTgwMjY2ODg4NTE@._V1_.jpg
1235099,Lie to Me,"The world's leading deception researcher, Dr. Cal Lightman, studies facial expression, body language and tone of voice to determine when a person is lying and why, which helps law enforcement and government agencies uncover the tr...",130253,8,TV-14,"Crime,Drama,Mystery","truth,investigation,deception,facial expression,secret",0,2009-01-21,"Tim Roth,Kelli Williams,Brendan Hines",,https://m.media-amazon.com/images/M/MV5BMTc2MjA4MTM2OV5BMl5BanBnXkFtZTcwMTYzMzA1Mg@@._V1_.jpg
1135084,Takers,A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,66696,6.2,PG-13,"Action,Crime,Drama","falling out among thieves,corrupt cop,aerial camera shot,body lands on a car,character repeats someone else's dialogue",6420,2010-08-27,"Chris Brown,Hayden Christensen,Matt Dillon",John Luessenhop,https://m.media-amazon.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_.jpg
0099329,Cry-Baby,"In 1950s Baltimore, a bad boy with a heart of gold wins the love of a good girl, whose boyfriend sets out for revenge.",66062,6.5,PG-13,"Comedy,Musical","1950s,forbidden love,dysfunctional family,greaser,teen movie",5100,1990-04-06,"Johnny Depp,Ricki Lake,Amy Locane",John Waters,https://m.media-amazon.com/images/M/MV5BYTQ4ZWM2NzQtOTM0MC00ZTIyLWI3MTEtZWZjN2U5ZDBhOGU1XkEyXkFqcGc@._V1_.jpg
1389096,Stand Up Guys,A pair of aging stickup men try to get the old gang back together for one last hurrah before one of the guys takes his last assignment - to kill his comrade.,58373,6.4,R,"Comedy,Crime,Thriller","rapist comeuppance,female nudity,erectile dysfunction,rape victim,revenge",5700,2013-02-01,"Al Pacino,Christopher Walken,Alan Arkin",Fisher Stevens,https://m.media-amazon.com/images/M/MV5BMTgwNjgyOTExMV5BMl5BanBnXkFtZTcwNTIzODA1OA@@._V1_.jpg
0097027,Casualties of War,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager, for their sexual enjoyment.",49184,7.1,R,"Action,Crime,Drama","rape,gang rape,wartime rape,female rear nudity,soldier",6780,1989-08-18,"Michael J. Fox,Sean Penn,Don Harvey",Brian De Palma,https://m.media-amazon.com/images/M/MV5BNWE1ZTIzOWYtZjVmNC00NmQ2LWEyYmEtMGI4ZWE0YzU0M2IyXkEyXkFqcGc@._V1_.jpg
0088850,Brewster's Millions,"A minor-league baseball player must spend $30 million in 30 days in order to inherit $300 million. However, he's not allowed to own any assets, destroy the money, gift it, give it to charity, or tell anyone about the deal.",44257,6.5,PG,Comedy,"rags to riches,farce,greed,african american,baseball",6120,1985-05-22,"Richard Pryor,John Candy,Lonette McKee",Walter Hill,https://m.media-amazon.com/images/M/MV5BYzE5MTRjYWItZDc5OC00MWQ5LWI5ZGUtZGRkMDk0NTg2ZjNlXkEyXkFqcGc@._V1_.jpg
9110170,Wrong Turn,"Friends hiking the Appalachian Trail are confronted by 'The Foundation', a community of people who have lived in the mountains for hundreds of years.",38451,5.6,R,"Horror,Thriller","secret society,woods,trial,group of friends,gay character",6540,2021-01-29,"Charlotte Vega,Adain Bradley,Bill Sage",Mike P. Nelson,https://m.media-amazon.com/images/M/MV5BNjczNzljMjEtZWZlMC00YWY5LThmZmItYTRmNzU2NTZkNWQ0XkEyXkFqcGc@._V1_.jpg
2396589,Mudbound,"Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.",55462,7.4,R,"Drama,War","drunkenness,poverty,misery,picking cotton,church",8040,2017-11-17,"Jason Mitchell,Carey Mulligan,Jason Clarke",Dee Rees,https://m.media-amazon.com/images/M/MV5BMGJmNWIzYjMtMzg0ZC00YmU1LThmZDctYWM4MzBlMWQ1OTg3XkEyXkFqcGc@._V1_.jpg
0303361,May,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.,41854,6.6,R,"Drama,Horror","imaginary friend,mental illness,severed body parts,lazy eye,childhood trauma",5580,2003-04-11,"Angela Bettis,Jeremy Sisto,Anna Faris",Lucky McKee,https://m.media-amazon.com/images/M/MV5BMmVlZWE4OWQtOGUyYS00MGFiLThhMjMtYTJlOWZkNGUwMDZhXkEyXkFqcGc@._V1_.jpg
0105414,Single White Female,A woman advertising for a new roommate finds that something very strange is going on with the tenant who decides to move in.,43286,6.4,R,"Drama,Thriller","roommate,bound and gagged,personality disorder,rape by deception,jealousy",6420,1992-08-14,"Bridget Fonda,Jennifer Jason Leigh,Steven Weber",Barbet Schroeder,https://m.media-amazon.com/images/M/MV5BNTUwZjM5MzgtNWYyNC00YjgwLTg5N2MtYTBiMzcwN2FjMjRmXkEyXkFqcGc@._V1_.jpg
1084950,Rachel Getting Married,A young woman who has been in and out of rehab for the past ten years returns home for the weekend for her sister's wedding.,52023,6.7,R,"Drama,Romance","dysfunctional family,junkie,hysteria,divorce,panties",6780,2008-10-31,"Anne Hathaway,Rosemarie DeWitt,Debra Winger",Jonathan Demme,https://m.media-amazon.com/images/M/MV5BMTU4MTQ0MzQwOF5BMl5BanBnXkFtZTcwODY1NDI5MQ@@._V1_.jpg
1480656,Cosmopolis,A 28-year-old billionaire senses his empire collapsing around him.,50816,5.1,R,"Crime,Drama,Fantasy","female buttocks,road movie,sex in hotel,female frontal nudity,capitalism",6540,2012-05-25,"Robert Pattinson,Juliette Binoche,Sarah Gadon",David Cronenberg,https://m.media-amazon.com/images/M/MV5BMTY1NjI0MDYyNV5BMl5BanBnXkFtZTcwNDIzMDEyOA@@._V1_.jpg
0129332,Ravenous,"In a remote military outpost in the 19th century, Captain John Boyd and his regiment embark on a rescue mission which takes a dark turn when they are ambushed by a sadistic cannibal.",44327,6.9,C18,"Adventure,Drama,Horror","cannibalism,cannibal,twirling one's mustache,mexican american war,talking to a corpse",6060,1999-03-19,"Guy Pearce,Robert Carlyle,David Arquette",Antonia Bird,https://m.media-amazon.com/images/M/MV5BM2M3ZGIzYmYtNzQyZC00MTQwLWE0ZDQtMTk4Yjg2YWY3NGI0XkEyXkFqcGc@._V1_.jpg
0038991,The Stranger,An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi.,29317,7.3,Approved,"Crime,Drama,Film-Noir","nazi war criminal,nazi hunter,war criminal,small town,post world war two",5700,0000-01-01,"Orson Welles,Edward G. Robinson,Loretta Young",Orson Welles,https://m.media-amazon.com/images/M/MV5BOGViZjhjNWQtZjY2MS00OTExLThlNDUtYTIwZTgwODdhMDdhXkEyXkFqcGc@._V1_.jpg
0068408,Conquest of the Planet of the Apes,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.",38563,6.1,PG,"Action,Sci-Fi","planet of the apes,1990s,ape,slavery,rebellion",5280,1972-06-30,"Roddy McDowall,Don Murray,Ricardo Montalban",J. Lee Thompson,https://m.media-amazon.com/images/M/MV5BZjQ5Y2EwMDEtMjAzMS00YWY3LThkOTEtNzFjNDQ4NGRiNDIzXkEyXkFqcGc@._V1_.jpg
1473832,Bridget Jones's Baby,"Bridget Jones' focus on her single and professional life is interrupted when she discovers she is pregnant, but is unsure of the identity of the father.",84144,6.4,R,"Comedy,Drama,Romance","pregnant woman doesn't know who the father is,love triangle,fatherhood,motherhood,diary",7380,2016-09-16,"Renée Zellweger,Gemma Jones,Jim Broadbent",Sharon Maguire,https://m.media-amazon.com/images/M/MV5BMWViMmNmNmEtYTg5Mi00Y2IwLTg4NzgtNzg2ZjNjY2RmYWZlXkEyXkFqcGc@._V1_.jpg
1727770,Absolutely Anything,"A group of eccentric aliens confers a human being with the power to do absolutely anything, as an experiment.",50194,6,R,"Comedy,Sci-Fi","alien,talking animal,body transformation,teacher,whiskey bottle",5100,2015-08-21,"Simon Pegg,Kate Beckinsale,Sanjeev Bhaskar",Terry Jones,https://m.media-amazon.com/images/M/MV5BMjMxNTQ1NDgyOF5BMl5BanBnXkFtZTgwMjMxNjU0NjE@._V1_.jpg
1531901,Byzantium,"Residents of a coastal town learn, with deathly consequences, the secret shared by the two mysterious women who have sought shelter at a rundown hotel.",46707,6.5,R,"Drama,Fantasy,Horror","vampire,female vampire,playing piano,decapitation,female in a shower",7080,2013-05-31,"Saoirse Ronan,Gemma Arterton,Sam Riley",Neil Jordan,https://m.media-amazon.com/images/M/MV5BMjE5NTMyMjM2OF5BMl5BanBnXkFtZTcwOTUzMjk2Nw@@._V1_.jpg
