fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0134983,Supernova,A deep space rescue and recovery spaceship with a crew of 6 receives a distress call from a mining operation 3432 light years away. A rescue operation via dimension jump is made. Bad idea.,19846,4.8,PG-13,"Horror,Sci-Fi,Thriller","space travel,scan,social nudity,22nd century,rescue",5400,2000-01-14,"James Spader,Peter Facinelli,Robin Tunney","Walter Hill,Francis Ford Coppola,Jack Sholder",https://m.media-amazon.com/images/M/MV5BNDYxYWEyYTUtOWFkMi00ZDFkLWExMWUtZjc0ZmQxNjZiMGM4XkEyXkFqcGc@._V1_.jpg
15083184,I Came By,Follows a young graffiti artist who discovers a shocking secret that would put him and the ones closest to him in danger.,35189,6.2,TV-MA,Thriller,"mother son relationship,retired judge,held hostage,hidden door,hidden dungeon",6600,2022-08-31,"Antonio Aakeel,Alicia Ambrose-Bayly,Percelle Ascott",Babak Anvari,https://m.media-amazon.com/images/M/MV5BM2Y2NGEyM2ItMGY1ZC00NTc0LWJiNTYtMTAxMzJhNDRmODI4XkEyXkFqcGc@._V1_.jpg
6906292,Retribution,A bank executive receives a bomb threat while driving his children to school that his car will explode if they stop and get out.,24046,5.3,C16,"Action,Thriller","remake,foreign language adaptation,based on film,american remake,car",5460,2023-09-15,"Liam Neeson,Noma Dumezweni,Lilly Aspell",Nimród Antal,https://m.media-amazon.com/images/M/MV5BMTIxZTM4ZWUtZjczOS00MWFmLWJhMWMtMjA4NmMzYzFlMTIyXkEyXkFqcGc@._V1_.jpg
3520418,We Are Still Here,"In the cold, wintery fields of New England, a lonely old house wakes up every thirty years - and demands a sacrifice.",20311,5.7,Not Rated,"Horror,Mystery","retro,retro horror,ambiguous ending,atheist,blood",5040,2015-05-30,"Andrew Sensenig,Barbara Crampton,Larry Fessenden",Ted Geoghegan,https://m.media-amazon.com/images/M/MV5BMjQwMzgzMjczOV5BMl5BanBnXkFtZTgwNDk2MTUxNTE@._V1_.jpg
1699231,Quarantine 2: Terminal,A plane is taken over by a mysterious virus. When the plane lands it is placed under quarantine. Now a group of survivors must band together to survive the quarantine.,21254,5.2,R,"Horror,Sci-Fi,Thriller","zombie,surprise ending,no music during end credits,character repeats someone else's dialogue,child in jeopardy",5160,2011-06-17,"Mercedes Mason,Josh Cooke,Mattie Liptak",John Pogue,https://m.media-amazon.com/images/M/MV5BNTk0YWJmNzktZDViMy00NThkLTg1NWQtOWY2MjY1MGJiZmFjXkEyXkFqcGc@._V1_.jpg
4901306,Perfetti sconosciuti,"Seven long-time friends meet for dinner. They decide to share their text messages, emails and phone calls. Secrets are unveiled. Harmony trembles.",73312,7.7,,"Comedy,Drama","lunar eclipse,dinner party,group of friends,reference to steve jobs,telephone",5760,2016-02-11,"Giuseppe Battiston,Anna Foglietta,Marco Giallini",Paolo Genovese,https://m.media-amazon.com/images/M/MV5BMzBjZjIwZTMtMmVmMy00NDZjLThlMGYtMjMyODE4NjE0YjFiXkEyXkFqcGc@._V1_.jpg
1278469,Temple Grandin,"A biopic of Temple Grandin, an autistic woman who has become one of the top scientists in the humane livestock handling industry.",33662,8.2,TV-PG,"Biography,Drama","autism,cattle,animal husbandry,livestock,pig",6420,2010-02-06,"Claire Danes,Julia Ormond,David Strathairn",Mick Jackson,https://m.media-amazon.com/images/M/MV5BMjQwOTQ4NDk5OF5BMl5BanBnXkFtZTcwNzM0Mjk3Mw@@._V1_.jpg
3623726,Ricki and the Flash,"It's been a roller-coaster ride for Ricki, a one-time wife and mother of three who left them all behind to follow her dreams of rock 'n' roll stardom. Now, Ricki must face the music when she returns home to reconnect with her family.",25200,6,PG-13,"Comedy,Drama,Music","female protagonist,motherhood,self pity,homophobia,divorce",6060,2015-09-18,"Meryl Streep,Kevin Kline,Mamie Gummer",Jonathan Demme,https://m.media-amazon.com/images/M/MV5BMTY1NzIxNzkzM15BMl5BanBnXkFtZTgwMzAzNjIzNjE@._V1_.jpg
0083833,Diner,A group of college-age buddies struggle with their imminent passage into adulthood in 1959 Baltimore.,23182,7,R,"Comedy,Drama","1950s,baltimore maryland,diner,salesman,directorial debut",6600,1982-05-21,"Steve Guttenberg,Mickey Rourke,Kevin Bacon",Barry Levinson,https://m.media-amazon.com/images/M/MV5BZDc5MDkwMTMtY2QzOC00Y2IwLTk0MWItOGMyZjkyZjc4YjAyXkEyXkFqcGc@._V1_.jpg
0041452,The Heiress,A naive young woman falls for a handsome young man her emotionally abusive father suspects is only a fortune hunter.,17800,8.1,Approved,"Drama,Romance","washington square manhattan,inheritance,national film registry,father disapproves of suitor,class differences",6900,1949-12-28,"Olivia de Havilland,Montgomery Clift,Ralph Richardson",William Wyler,https://m.media-amazon.com/images/M/MV5BOGIyNWUyOGEtNDJmYS00NTE0LTkzMDgtMTkyMDU2Zjg3NzcyXkEyXkFqcGc@._V1_.jpg
0098253,Santa Sangre,"A former circus artist escapes from a mental hospital to rejoin his armless mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name as he becomes ""her arms"".",24175,7.5,NC-17,"Drama,Horror,Thriller","surrealism,circus,blood,violence against a child,sulphuric acid",7380,1989-11-24,"Axel Jodorowsky,Blanca Guerra,Guy Stockwell",Alejandro Jodorowsky,https://m.media-amazon.com/images/M/MV5BNzEzZDRiMzMtYTBiNy00YmIyLWEyYjQtODRlNDRmYWNjMWZhXkEyXkFqcGc@._V1_.jpg
0101698,Defending Your Life,"In an afterlife way-station resembling a major city, the lives of the recently deceased are examined in a court-like setting.",21880,7.2,PG,"Comedy,Drama,Fantasy","montage,trial,afterlife,fear,death",6720,1991-04-05,"Albert Brooks,Meryl Streep,Rip Torn",Albert Brooks,https://m.media-amazon.com/images/M/MV5BMGMxNmIyMWYtYWNkMS00NjYwLWFmNzgtZTE4NTNlODY2OGRmXkEyXkFqcGc@._V1_.jpg
7911894,Chapter Five: The Flayed,"Strange surprises lurk inside an old farmhouse and deep beneath the Starcourt Mall. Meanwhile, the Mind Flayer is gathering strength.",20635,8.5,TV-14,"Drama,Fantasy,Horror","russian accent,handcuffed to a pipe,car hits mailbox,knocking down a mailbox,car on fire",3060,2019-07-04,"Winona Ryder,David Harbour,Finn Wolfhard",Uta Briesewitz,https://m.media-amazon.com/images/M/MV5BMTY4OTkxMDE0N15BMl5BanBnXkFtZTgwOTk0ODk2NzM@._V1_.jpg
0050468,Gunfight at the O.K. Corral,Lawman Wyatt Earp and outlaw Doc Holliday form an unlikely alliance which culminates in their participation in the legendary Gunfight at the O.K. Corral.,17948,7.1,Approved,"Biography,Drama,Western","tombstone arizona,gambler,location in title,self destructiveness,outlaw",7320,1957-05-30,"Burt Lancaster,Kirk Douglas,Rhonda Fleming",John Sturges,https://m.media-amazon.com/images/M/MV5BOWE2NTkxN2EtM2EyOC00MGE2LTkwNzAtZWU2NGVkYTlkMTFjXkEyXkFqcGc@._V1_.jpg
2403029,The Starving Games,"In this ""Hunger Games"" spoof, Kantmiss Evershot must fight for her life in the 75th annual Starving Games, in which she could also win an old ham, a coupon for a foot-long sub, and a partially-eaten pickle.",22995,3.2,PG-13,"Adventure,Comedy,Sci-Fi","parody,bloopers during credits,comedic sex scene,superhero,girl farting",4980,2013-10-31,"Maiara Walsh,Brant Daugherty,Cody Christian","Jason Friedberg,Aaron Seltzer",https://m.media-amazon.com/images/M/MV5BMTgwOTk2OTY4MV5BMl5BanBnXkFtZTgwMTU5MjE0MDE@._V1_.jpg
5315210,Lou,"As a storm rages, a young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.",35164,6.1,R,"Action,Adventure,Crime","island,secret,kidnapping,character name as title,female protagonist",6420,2022-09-23,"Allison Janney,Jurnee Smollett,Logan Marshall-Green",Anna Foerster,https://m.media-amazon.com/images/M/MV5BZDdlYzg5ZDgtZjFiYy00NDIxLTgwNGYtYTRjOTM5YWYxMjdiXkEyXkFqcGc@._V1_.jpg
0318034,Russkiy kovcheg,"A 19th century French aristocrat, notorious for his scathing memoirs about life in Russia, travels through the Russian State Hermitage Museum and encounters historical figures from the last 200+ years.",22137,7.2,Not Rated,"Drama,Fantasy,History","museum,single take,russian history,long take,experimental film",5940,2003-04-19,"Sergey Dreyden,Mariya Kuznetsova,Leonid Mozgovoy",Aleksandr Sokurov,https://m.media-amazon.com/images/M/MV5BMjEyNDEwOTU0NV5BMl5BanBnXkFtZTYwNjk0NTk5._V1_.jpg
0090927,The Delta Force,"After a plane is hijacked by terrorists, The Delta Force is sent in to resolve the crisis.",22577,5.6,R,"Action,Adventure,Drama","airplane hijack,terrorist,hostage,1980s,airplane",7500,1986-02-14,"Chuck Norris,Lee Marvin,Martin Balsam",Menahem Golan,https://m.media-amazon.com/images/M/MV5BMjdhODFhMTUtMjZmNS00ODY1LWI5ZTAtM2NlYTllYWYwYzQ4XkEyXkFqcGc@._V1_.jpg
0119535,A Life Less Ordinary,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case.",37516,6.3,R,"Comedy,Crime,Fantasy","angel,kidnapping,dreamer,janitor,heaven",6180,1997-10-24,"Cameron Diaz,Ewan McGregor,Holly Hunter",Danny Boyle,https://m.media-amazon.com/images/M/MV5BOTJkYWE2ODYtMDUxOC00ZWY4LTk4YTQtNWIxNzMwZjRiN2YxXkEyXkFqcGc@._V1_.jpg
0114594,Swimming with Sharks,"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.",25351,7,R,"Comedy,Crime","scene of the crime,showbiz drama,film studio executive,film industry,film studio",5580,1995-04-21,"Kevin Spacey,Frank Whaley,Michelle Forbes",George Huang,https://m.media-amazon.com/images/M/MV5BOTVjYWM1MWItMzhhMi00OWVhLTlhNTUtZWNiMzcxMzQyOGY2XkEyXkFqcGc@._V1_.jpg
0489235,My Name Is Bruce,"Mistaken for his character Ash from the 'Evil Dead' trilogy, Bruce Campbell is forced to fight a real monster in a small Oregon town.",25306,6.1,R,"Comedy,Fantasy,Horror","small town,evil dead,movie star,neo screwball comedy,dark horse comics",5040,2007-04-13,"Bruce Campbell,Taylor Sharpe,Logan Martin",Bruce Campbell,https://m.media-amazon.com/images/M/MV5BMTQxMDg2Nzk2Nl5BMl5BanBnXkFtZTcwNDg4NjI5MQ@@._V1_.jpg
0081318,Paura nella città dei morti viventi,"A reporter and a psychic race to close the Gates of Hell after the suicide of a clergyman caused them to open, allowing the dead to rise from their graves.",19911,6.2,Not Rated,Horror,"drill through head,bleeding from the eyes,zombie,suicide,sex doll",5580,1980-08-11,"Christopher George,Catriona MacColl,Carlo De Mejo",Lucio Fulci,https://m.media-amazon.com/images/M/MV5BYTUwY2Q2ZTYtNDlhYi00ZTVmLTliNDYtM2I5ZTc4MzhlODVkXkEyXkFqcGc@._V1_.jpg
0099472,DuckTales the Movie: Treasure of the Lost Lamp,"Scrooge McDuck takes Huey, Dewey, and Louie to Egypt to find a pyramid and magic lamp.",29222,6.8,G,"Animation,Adventure,Comedy","genie,snow adventure,treasure,transformation,magical lamp",4440,1990-08-03,"Alan Young,Christopher Lloyd,Terence McGovern",Bob Hathcock,https://m.media-amazon.com/images/M/MV5BZTFmNTU1ZGQtOGI4Zi00NjQ4LWJkYWYtYjU2NjY5M2NjZmFjXkEyXkFqcGc@._V1_.jpg
8362852,Swamp Thing,"Abby Arcane returns home to Marais, Louisiana to investigate a deadly swamp-borne virus, only to discover the dark, terrifying mysteries of the swamp.",28317,7.4,TV-MA,"Horror,Sci-Fi","based on comic book,reboot,monster,swamp,supernatural being",0,2019-05-31,"Crystal Reed,Virginia Madsen,Andy Bean",,https://m.media-amazon.com/images/M/MV5BMGQzYzgxZWQtZmI3YS00YTIzLTk4NmQtMGE0YTdiNGNlZjYxXkEyXkFqcGc@._V1_.jpg
0344854,Arthur et les Minimoys,"Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, tiny people living in harmony with nature.",41915,6,PG,"Animation,Adventure,Comedy","princess,underground world,sequel baiting,bare midriff,high fantasy",5640,2006-12-13,"Freddie Highmore,Mia Farrow,Madonna",Luc Besson,https://m.media-amazon.com/images/M/MV5BM2EyNDNjNjAtMjBmYi00OGQxLTg1NzMtOTIyZWI0MTFlZGQ0XkEyXkFqcGc@._V1_.jpg
0796264,Eureka,"A U.S. Marshal becomes the sheriff of Eureka, a remote, cozy little Northwestern town where the best minds in the US have secretly been tucked away to build futuristic inventions for the government which often go disastrously wrong.",59564,7.9,TV-14,"Adventure,Comedy,Drama","scientist,problem solving,pacific northwest,small town,alternate reality",0,2006-07-18,"Colin Ferguson,Salli Richardson-Whitfield,Erica Cerra",,https://m.media-amazon.com/images/M/MV5BMDNlZjFhYWUtYTM0My00ZjQ1LWJhYzktYzM4ZWQ5Yzk3NjEyXkEyXkFqcGc@._V1_.jpg
0050280,The Curse of Frankenstein,"While awaiting execution for murder, Baron Victor Frankenstein tells the story of a creature he built and brought to life - only for it to behave not as he intended.",13189,7,Approved,"Horror,Sci-Fi,Thriller","told in flashback,mad scientist,reanimation,teacher student relationship,maid",4920,1957-05-20,"Peter Cushing,Hazel Court,Robert Urquhart",Terence Fisher,https://m.media-amazon.com/images/M/MV5BYWU4ODc3ZmYtMDgxYi00NzQ5LWE4MzAtZTZkZjkyZThkNjljXkEyXkFqcGc@._V1_.jpg
1149361,Micmacs à tire-larigot,A man and his friends come up with an intricate and original plan to destroy two big weapons manufacturers.,31516,7.1,R,"Action,Comedy,Crime","bullet,revenge,contortionist,gag humor,typewriter",6300,2009-10-28,"Dany Boon,André Dussollier,Nicolas Marié",Jean-Pierre Jeunet,https://m.media-amazon.com/images/M/MV5BMTgwOTc4OTk3NV5BMl5BanBnXkFtZTcwMzc0MjMzMw@@._V1_.jpg
0117128,Mystery Science Theater 3000: The Movie,Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).,19069,7.2,PG-13,"Comedy,Drama,Fantasy","robot sci fi,outer space,mad scientist,b movie,reference to pink floyd",4380,1996-04-19,"Trace Beaulieu,Michael J. Nelson,Jim Mallon",Jim Mallon,https://m.media-amazon.com/images/M/MV5BYmIzYmZlNWMtYTVjNC00YWU5LWI1N2UtZjY2MDVjYTE0YjU0XkEyXkFqcGc@._V1_.jpg
0066327,Santa Claus Is Comin' to Town,A mailman reveals the origin of Santa Claus.,18231,7.7,TV-G,"Animation,Adventure,Comedy","burgermeister,stop motion animation,villain turns good,winter,winter time",2880,1970-12-13,"Fred Astaire,Mickey Rooney,Keenan Wynn","Jules Bass,Arthur Rankin Jr.",https://m.media-amazon.com/images/M/MV5BMTc2NjMxMTU2Ml5BMl5BanBnXkFtZTcwNjg4NTYyMQ@@._V1_.jpg
0036027,I Walked with a Zombie,"A nurse is hired to care for the wife of a sugar plantation owner, who has been acting strangely, on a Caribbean island.",14361,7,Approved,"Drama,Fantasy,Horror","zombie,voodoo,nurse,half brother half brother relationship,mind control",4140,1943-04-30,"Frances Dee,Tom Conway,James Ellison",Jacques Tourneur,https://m.media-amazon.com/images/M/MV5BMmU3Mjg1ZTMtOTMwMi00ZGQzLTk4ZGItYzMxMTI4MGU2NDNjXkEyXkFqcGc@._V1_.jpg
1615552,Half Measures,"Against Walt's advice, Jesse lashes out. Fearing for Jesse's safety, Walt takes drastic action to intervene. Meanwhile a tragic event leads to a shocking confrontation.",35730,9.5,TV-14,"Crime,Drama,Thriller","card game,gin the card game,murder plot,watching tv,man uses a wheelchair",2820,2010-06-06,"Bryan Cranston,Anna Gunn,Aaron Paul",Adam Bernstein,https://m.media-amazon.com/images/M/MV5BNTIzMDQ2MTUwNl5BMl5BanBnXkFtZTgwOTk2MDU5NTM@._V1_.jpg
7911914,Chapter Six: E Pluribus Unum,"Dr. Alexei reveals what the Russians have been building, and Eleven sees where Billy has been. Dustin and Erica stage a daring rescue.",20814,8.5,TV-14,"Drama,Fantasy,Horror","tied feet,emergency room,telekinesis,carnival,county fair",3540,2019-07-04,"Winona Ryder,David Harbour,Finn Wolfhard",Uta Briesewitz,https://m.media-amazon.com/images/M/MV5BN2I4ZGI4M2MtYTllMy00NTQ3LTlmNTctMzg3YzRlOTBhODQwXkEyXkFqcGc@._V1_.jpg
0091455,Luxo Jr.,"A larger lamp watches while a smaller, younger lamp plays exuberantly with a ball but doesn't pick up the knack of correct handling.",15821,7.3,G,"Animation,Short,Comedy","lamp,anthropomorphism,computer animation,ball,playing",120,1987-07-10,,John Lasseter,https://m.media-amazon.com/images/M/MV5BMWUzZDMzYjgtMjU1MS00YjNjLWJjMWUtMDA0ODRiNTZlYzg2XkEyXkFqcGc@._V1_.jpg
1156466,Undisputed III: Redemption,Boyka is back. This time he is fighting in the first ever inter-prison tournament with one knee.,45485,7.3,R,"Action,Crime,Drama","prison,tournament,fight,prison fight,taekwondo",5760,2010-06-17,"Scott Adkins,Mykel Shannon Jenkins,Mark Ivanir",Isaac Florentine,https://m.media-amazon.com/images/M/MV5BYWNhMTlmY2MtMjVkNy00ZjM1LWI3NzAtZDExZTcxNDgwNjkzXkEyXkFqcGc@._V1_.jpg
0409904,Dnevnoy dozor,"When Anton, a Warrior of Light, is falsely accused of murdering some vampires, he embarks on a journey to find the real killer and search for an ancient object that has the power to alter destiny.",35697,6.4,R,"Action,Fantasy,Horror","year 2006,2000s,year 1992,1990s,moscow",7920,2006-01-01,"Konstantin Khabenskiy,Mariya Poroshina,Vladimir Menshov",Timur Bekmambetov,https://m.media-amazon.com/images/M/MV5BMjMzNjQwODc2N15BMl5BanBnXkFtZTgwMDI3MDQzMzI@._V1_.jpg
0303714,Barbershop,A day in the life of a South Side Chicago barbershop.,34223,6.3,PG-13,"Comedy,Drama","one word title,african american protagonist,criminal,blowtorch,thief",6120,2002-09-13,"Ice Cube,Cedric The Entertainer,Eve",Tim Story,https://m.media-amazon.com/images/M/MV5BODc2MjQxMjctMzAzNS00OWRiLTkyNTAtYTA3MmRiYzdkNzA2XkEyXkFqcGc@._V1_.jpg
0077889,Magic,A ventriloquist is at the mercy of his vicious dummy while he tries to renew a romance with his high school sweetheart.,14189,6.8,R,"Drama,Horror","ventriloquist,ventriloquist dummy,dummy,entertainer,evil doll",6420,1978-11-08,"Anthony Hopkins,Ann-Margret,Burgess Meredith",Richard Attenborough,https://m.media-amazon.com/images/M/MV5BNTY4OTNiZGQtZDRmYy00MGZjLWEyNmYtZmQxZWI0NzBlNTRkXkEyXkFqcGc@._V1_.jpg
0318081,A Sound of Thunder,"A single mistake in the past, by a time travel company in the future, has devastating and unforeseen consequences.",20834,4.2,PG-13,"Action,Adventure,Horror","time travel,time machine,butterfly,dinosaur,based on short story",6600,2005-09-02,"Edward Burns,Ben Kingsley,Catherine McCormack",Peter Hyams,https://m.media-amazon.com/images/M/MV5BZGUzZmZjYzctNzIzYy00ZmQ1LWIyODQtZTA0OTc4YTEzNDVlXkEyXkFqcGc@._V1_.jpg
2980794,Highway,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.",31261,7.6,Not Rated,"Crime,Drama,Romance","mountain,abduction,bollywood,self discovery,on the run",7980,2014-02-21,"Alia Bhatt,Randeep Hooda,Durgesh Kumar",Imtiaz Ali,https://m.media-amazon.com/images/M/MV5BMjE5NjkyNTczM15BMl5BanBnXkFtZTgwNDg4MzE5MDE@._V1_.jpg
4900716,Kapoor & Sons,The story about two brothers who visit their dysfunctional family for their grandfather's birthday party.,29044,7.7,Not Rated,"Comedy,Crime,Drama","gay son,brother,loneliness,coming of age,coming out",7920,2016-03-17,"Rishi Kapoor,Rajat Kapoor,Ratna Pathak Shah",Shakun Batra,https://m.media-amazon.com/images/M/MV5BMjE4NDk4MTIwNl5BMl5BanBnXkFtZTgwNDEwODI5NzE@._V1_.jpg
2375779,Wrong Turn 5,"A group of college students, on a trip to the Mountain Man Festival on Halloween in West Virginia, encounter a clan of cannibals.",23837,4.1,R,"Adventure,Horror","cannibal,rape,no survivors,female nudity,cannibalism",5460,2013-10-02,"Doug Bradley,Camilla Arfwedson,Simon Ginty",Declan O'Brien,https://m.media-amazon.com/images/M/MV5BNDhkYmM1MWUtZDNiNy00NmI0LTg1NWQtYzk1Mzk1NmQzMmU2XkEyXkFqcGc@._V1_.jpg
0429573,An American Haunting,"An invisible entity haunts a 19th century family, and family secrets soon begin to surface.",27250,5,PG-13,"Drama,Horror,Mystery","year 1818,ghost,flash forward,voice over letter,year 2006",4980,2006-04-14,"Donald Sutherland,Sissy Spacek,Rachel Hurd-Wood",Courtney Solomon,https://m.media-amazon.com/images/M/MV5BOTg0MDcyNDczMl5BMl5BanBnXkFtZTcwNjE4ODIzMQ@@._V1_.jpg
0362359,The O.C.,"A troubled youth becomes embroiled in the lives of a close-knit group of people in the wealthy, upper-class neighborhood of Newport Beach, Orange County, California.",98543,7.6,TV-PG,"Comedy,Drama,Romance","teen drama,teen romance,california,wealth,title spoken by character",0,2003-08-05,"Mischa Barton,Adam Brody,Peter Gallagher",,https://m.media-amazon.com/images/M/MV5BNWUzMDViY2YtOGE0OS00NWFhLWJhM2ItNDE2Njc5YmRjZWQyXkEyXkFqcGc@._V1_.jpg
0798817,13,"A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.",44535,6,R,"Crime,Drama,Thriller","flashback,character repeats someone else's dialogue,light bulb,new york city,love",5460,0000-01-01,"Sam Riley,Alice Barrett,Gaby Hoffmann",Géla Babluani,https://m.media-amazon.com/images/M/MV5BMzE2MjgxYzgtZjM5Ni00YjY2LTk5OTktZDJkMzViOTQ0NWZmXkEyXkFqcGc@._V1_.jpg
1589921,Days Gone Bye,"Deputy Sheriff Rick Grimes awakens from a coma, and searches for his family in a world ravaged by the undead.",31566,9.2,TV-14,"Drama,Horror,Thriller","zombie,day in episode title,man tied up,aerial camera shot,character repeats someone else's dialogue",4020,2010-10-31,"Andrew Lincoln,Jon Bernthal,Sarah Wayne Callies",Frank Darabont,https://m.media-amazon.com/images/M/MV5BMTg2MTk2MjMwMV5BMl5BanBnXkFtZTcwODE1MTA3Mw@@._V1_.jpg
0780607,The Signal,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.",22084,6,R,"Horror,Sci-Fi,Thriller","signal,television signal,television broadcast,violence,brutality",6180,2008-07-04,"Anessa Ramsey,Justin Welborn,Scott Poythress","David Bruckner,Dan Bush,Jacob Gentry",https://m.media-amazon.com/images/M/MV5BODIxMzcwNTgyMF5BMl5BanBnXkFtZTcwMjk5Mzk1MQ@@._V1_.jpg
2561546,The Town That Dreaded Sundown,"65 years after a masked serial killer terrorized the small town of Texarkana, the so-called ""moonlight murders"" begin again. Is it a copycat or something even more sinister? A lonely high-school girl may be the key to catching him.",17741,5.6,R,"Horror,Mystery,Thriller","slasher,sack mask,murder,sex scene,woman on top",5160,2014-10-17,"Addison Timlin,Veronica Cartwright,Anthony Anderson",Alfonso Gomez-Rejon,https://m.media-amazon.com/images/M/MV5BMTUwNzUyNjEwM15BMl5BanBnXkFtZTgwOTk3MTc2MjE@._V1_.jpg
0055256,"One, Two, Three","In West Berlin during the Cold War, a Coca-Cola executive is given the task of taking care of his boss' socialite daughter.",23481,7.9,Approved,Comedy,"coca cola,berlin germany,communism vs capitalism,american in europe,iron curtain",6240,1961-12-16,"James Cagney,Horst Buchholz,Pamela Tiffin",Billy Wilder,https://m.media-amazon.com/images/M/MV5BOGVjZTdjMzYtOTQ1NC00YTNiLWFkMjMtYmFhNWI0NTc3ZmUxXkEyXkFqcGc@._V1_.jpg
0913425,Los abrazos rotos,"Harry Caine, a blind writer, reaches this moment in time when he has to heal his wounds from 14 years back. He was then still known by his real name, Mateo Blanco, and directing his last movie.",43202,7.2,R,"Drama,Romance,Thriller","screenwriter,alter ego,film production manager,filmmaking,aspiring actress",7620,2009-03-18,"Penélope Cruz,Lluís Homar,Blanca Portillo",Pedro Almodóvar,https://m.media-amazon.com/images/M/MV5BMzA1ODU3MzI2NF5BMl5BanBnXkFtZTcwMzc3MzA3Mg@@._V1_.jpg
0291350,Sennen joyû,A TV interviewer and his cameraman meet a former actress and travel through her memories and career.,33577,7.8,PG,"Animation,Drama,Fantasy","key,female protagonist,lost love,mature animation,japan",5220,2002-09-14,"Miyoko Shôji,Shôzô Îzuka,Mami Koyama","Satoshi Kon,Kô Matsuo",https://m.media-amazon.com/images/M/MV5BZjcwZDFlMTgtN2Q1Ny00MTgxLTk5OGItNTllMDg3MjE0NjZlXkEyXkFqcGc@._V1_.jpg
11198346,The Princess and the Queen,"Ten years later. Rhaenyra navigates Alicent's continued speculation about her children, while Daemon and Laena weigh an offer in Pentos.",47776,8,TV-MA,"Action,Adventure,Drama","pregnant wife,giving birth,suicide,loss of wife,loss of mother",4020,2022-09-25,"Paddy Considine,Matt Smith,Olivia Cooke",Miguel Sapochnik,https://m.media-amazon.com/images/M/MV5BMzcyMWI1ZTEtMjg0NS00ZGM3LTlhNzYtOThlYWJjYmM0N2RiXkEyXkFqcGc@._V1_.jpg
2790254,Form and Void,An overlooked detail provides Hart and Cohle with an important new lead in their 17-year-old case.,32966,9.6,TV-MA,"Crime,Drama,Mystery","hospital,news report,bar,painter,photograph",3240,2014-03-09,"Matthew McConaughey,Woody Harrelson,Michelle Monaghan",Cary Joji Fukunaga,https://m.media-amazon.com/images/M/MV5BN2MxYzdkMmUtYTlmYS00OTdhLWIwMzItYmNkMDQ4Yjc5ZjFmXkEyXkFqcGc@._V1_.jpg
0105415,Singles,"A group of young adults in their twenties, who share an apartment in the city of Seattle, ponder on love and face all the challenges of adulthood.",33370,6.7,PG-13,"Comedy,Drama,Music","manic pixie dream girl,grunge,single woman,seattle washington,male female relationship",5940,1992-09-18,"Bridget Fonda,Campbell Scott,Kyra Sedgwick",Cameron Crowe,https://m.media-amazon.com/images/M/MV5BYjhhZDYwYjAtMTZjZi00YjUyLTg5NmEtZjFiZmM2NDkzMzZjXkEyXkFqcGc@._V1_.jpg
2140507,The Current War,The dramatic story of the cutthroat race between electricity titans Thomas A. Edison and George Westinghouse to determine whose electrical system would power the modern world.,31714,6.5,C13,"Biography,Drama,History","world's fair,1893 columbian exposition,based on true story,lens flare,chicago illinois",6480,2019-07-26,"Benedict Cumberbatch,Oliver Powell,Sophia Ally",Alfonso Gomez-Rejon,https://m.media-amazon.com/images/M/MV5BMTk4MzhkMDAtNWMyMi00ZmI4LWEyNTUtZDVkMTVlZjJmYTAzXkEyXkFqcGc@._V1_.jpg
0056262,The Music Man,Traveling con artist Harold Hill targets the naïve residents of a small town in 1910s Iowa by posing as a boys' band leader to raise money before he can skip town.,19611,7.7,G,"Comedy,Family,Musical","librarian,iowa,marching band,1910s,brother sister relationship",9060,1962-06-19,"Robert Preston,Shirley Jones,Buddy Hackett",Morton DaCosta,https://m.media-amazon.com/images/M/MV5BODBmODNmNTMtY2M5ZC00MjI0LWFkYjUtOTAwMTk3MThjYmNiXkEyXkFqcGc@._V1_.jpg
0479113,One Man Band,Two buskers engage in a petty feud over a child's donation.,17306,7.6,G,"Animation,Short,Comedy","three word title,gender in title,cg animation,post credits scene,scene after end credits",240,2006-06-06,,"Mark Andrews,Andrew Jimenez",https://m.media-amazon.com/images/M/MV5BNzNiNzU1NmQtZmFmMi00M2ZkLWIzNmYtZWEwOTcwNGRiYjhmXkEyXkFqcGc@._V1_.jpg
